headline,link,categoria,subcategoria,dia,mês,ano,data,datadois
Firjan manifesta apoio ao novo governo Michel Temer,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/firjan-manifesta-apoio-ao-novo-governo-michel-temer,Repercussões,Temer,12,5,2016,12/05/2016,05/12/2016
Empresários destacam convite de Temer ao diálogo e elogiam ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/firjan-destaca-em-nota-abertura-ao-dialogo-do-novo-governo-michel-temer,Repercussões,Temer,12,5,2016,12/05/2016,05/12/2016
Em ato na Paulista movimentos sociais dizem não reconhecer ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/em-ato-na-paulista-movimentos-sociais-dizem-nao-reconhecer-governo-temer,Repercussões,Protestos,12,5,2016,12/05/2016,05/12/2016
Manifestantes tentam subir rampa do Planalto e PM reage com gás ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/manifestantes-tentam-subir-rampa-do-planalto-e-pm-reage-com-gas-de-pimenta,Repercussões,Protestos,12,5,2016,12/05/2016,05/12/2016
Entidades científicas são contra o fim do Ministério da Ciência e ...,http://agenciabrasil.ebc.com.br/pesquisa-e-inovacao/noticia/2016-05/entidades-cientificas-sao-contra-fusao-dos-ministerios-de-cti-e,Repercussões,Ministros & Cargos,12,5,2016,12/05/2016,05/12/2016
Aécio Neves retorna ao Planalto e diz que PSDB é solidário a ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/aecio-neves-retorna-ao-planalto-e-diz-que-psdb-e-solidario-agenda-de,Repercussões,Cortes & Revisões,12,5,2016,12/05/2016,05/12/2016
Paes lamenta impeachment mas garante que mudança não ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/paes-lamenta-impeachment-mas-garante-que-mudanca-nao-prejudica-olimpiadas,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Gilmar Mendes assume presidência do TSE e diz que país “se ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/ao-assumir-presidencia-do-tse-gilmar-mendes-diz-que-pais-se-reorientou,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Bolsa e dólar sobem após afastamento de Dilma Rousseff,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/bolsa-e-dolar-sobem-apos-afastamento-de-dilma-rousseff,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Joaquim Barbosa diz que impeachment está sendo feito sem ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/joaquim-barbosa-diz-que-impeachment-esta-sendo-feito-sem-consulta-populacao,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Nem Dilma nem Temer internautas querem o bruxo Dumbledore ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/nem-dilma-nem-temer-internautas-querem-o-bruxo-dumbledore-como-presidente,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Governo argentino diz que respeita "processo institucional" no Brasil,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-05/governo-argentino-comunica-que-respeita-processo-institucional-no,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Senador Randolfe Rodrigues diz que impeachment ainda não está ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/senador-do-amapa-diz-que-impeachment-ainda-nao-esta-definido,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Impeachment é "condenação do povo brasileiro" diz Walter Pinheiro,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/impeachment-e-condenacao-do-povo-brasileiro-diz-walter-pinheiro,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Humberto Costa: PT passará para a oposição mas "sem incendiar o ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/humberto-costa-pt-passara-para-oposicao-mas-sem-incendiar-o-pais,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Serra considera impeachment "remédio amargo" mas necessário,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/serra-considera-impeachment-remedio-amargo-mas-necessario,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
É um momento difícil para o Brasil diz Pezão,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/e-um-momento-dificil-para-o-brasil-diz-pezao,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Secretário-geral da ONU pede calma e diálogo à sociedade brasileira,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/secretario-geral-da-onu-acompanha-acontecimentos-politicos-no-brasil,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Em vídeo nas redes sociais Dilma diz que governo sem voto não ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/em-video-nas-redes-sociais-dilma-diz-que-governo-sem-voto-nao-sera,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Unasul diz que afastamento de Dilma abre precedente perigoso,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-05/unasul-diz-que-afastamento-de-dilma-abre-precedente-perigoso,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Dólar abre com leve alta cotado a R$ 3454,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/dolar-abre-com-leve-alta-e-custa-r-3454,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Ato em Fortaleza presta solidariedade a Dilma e protesta contra ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/ato-em-fortaleza-presta-solidariedade-dilma-e-protesta-contra-impeachment,Repercussões,Protestos,12,5,2016,12/05/2016,05/12/2016
Relator de contas de Dilma no TCU diz que impeachment é “vitória ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/nardes-do-tcu-admissibilidade-do-impeachment-foi-vitoria-da-cidadania,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Lewandowski passa a presidir processo e manda citar Dilma para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/lewandowski-passa-presidir-processo-e-manda-citar-dilma-para-apresentar,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Na Câmara dos Deputados Força Sindical comemora afastamento ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/paulinho-da-forca-lidera-ato-na-camara-para-comemorar-afastamento-de-dilma,Repercussões,Impeachment,12,5,2016,12/05/2016,05/12/2016
Acampamento pró-impeachment em frente à Fiesp começa a ser ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/acampamento-pro-impeachment-em-frente-fiesp-comeca-ser-desmontado,Repercussões,Protestos,12,5,2016,12/05/2016,05/12/2016
Imprensa internacional assume tom mais crítico em relação ao ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/imprensa-internacional-assume-tom-mais-critico-em-relacao-ao-governo-temer,Repercussões,Temer,13,5,2016,13/05/2016,05/13/2016
Cidade dos pais libaneses de Temer festeja ascensão ao poder no ...,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-05/cidade-dos-pais-libaneses-de-temer-festeja-ascensao-ao-poder-no-brasil,Repercussões,Temer,13,5,2016,13/05/2016,05/13/2016
Manifestação contra governo Temer lota a Cinelândia,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/manifestacao-contra-governo-temer-lota-cinelandia,Repercussões,Protestos,13,5,2016,13/05/2016,05/13/2016
Cuba diz que afastamento de Dilma é “artifício do imperialismo”,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-05/cuba-diz-que-afastamento-de-dilma-e-artificio-do-imperialismo,Repercussões,Impeachment,13,5,2016,13/05/2016,05/13/2016
PMDB começa a definir nomes para lideranças no Congresso,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/pmdb-comeca-definir-nomes-para-liderancas-no-congresso,Repercussões,Congresso & Base Aliada,13,5,2016,13/05/2016,05/13/2016
Tempo e relação com Congresso são desafios para equipe de ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/tempo-e-relacao-com-congresso-sao-desafios-para-equipe-de-temer-dizem,Repercussões,Ministros & Cargos,13,5,2016,13/05/2016,05/13/2016
Dilma concede entrevista à imprensa internacional e viaja para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/dilma-concede-entrevista-imprensa-internacional-e-viaja-para-porto-alegre,Repercussões,Impeachment,13,5,2016,13/05/2016,05/13/2016
Afastamento de Dilma "é um passo para o golpe" diz grupo do ...,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-05/afastamento-de-dilma-e-um-passo-para-o-golpe-diz-grupo-do-parlamento,Repercussões,Impeachment,13,5,2016,13/05/2016,05/13/2016
Polícia de São Paulo desocupa prédios e prende estudantes sem ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-05/policia-desocupa-predios-ocupados-e-prende-estudantes-sem-ordem-judicial,Repercussões,Outros,13,5,2016,13/05/2016,05/13/2016
Ministra argentina vê com preocupação situação política do Brasil,http://agenciabrasil.ebc.com.br/internacional/noticia/2016-05/ministra-argentina-ve-com-preocupacao-situacao-politica-do-brasil,Repercussões,Impeachment,13,5,2016,13/05/2016,05/13/2016
Faculdade de Direito da UFMG amanhece ocupada por alunos ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-05/faculdade-de-direito-da-ufmg-amanhece-ocupada-por-alunos-contra-impeachment,Repercussões,Protestos,13,5,2016,13/05/2016,05/13/2016
Conselho Curador se manifesta contra mudanças na direção da EBC,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/conselho-critica-rumores-de-jornalista-indicado-por-temer-assumir-ebc,Repercussões,Ministros & Cargos,14,5,2016,14/05/2016,05/14/2016
Temer afirma na TV que não será candidato à reeleição em 2018,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-afirma-na-tv-que-nao-sera-candidato-reeleicao-em-2018,Repercussões,Temer,15,5,2016,15/05/2016,05/15/2016
Em São Paulo manifestantes protestam contra governo Temer,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/em-sao-paulo-manifestantes-protestam-contra-governo-temer,Repercussões,Protestos,15,5,2016,15/05/2016,05/15/2016
Manifestantes protestam contra Temer em frente ao Palácio do ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/manifestantes-protestam-contra-temer-em-frente-ao-palacio-do-planalto,Repercussões,Protestos,15,5,2016,15/05/2016,05/15/2016
OAB critica nomeação e defende saída de ministros investigados na ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/oab-critica-nomeacao-e-defende-saida-de-ministros-investigados-na-lava-jato,Repercussões,Ministros & Cargos,15,5,2016,15/05/2016,05/15/2016
Recuperação da economia será grande desafio de Temer dizem ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/recuperacao-da-economia-sera-grande-desafio-de-temer-dizem-analistas,Repercussões,Novas Políticas,15,5,2016,15/05/2016,05/15/2016
Fenaj divulga nota contra mudanças na direção da EBC,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/fenaj-divulga-nota-contra-mudancas-na-direcao-da-ebc,Repercussões,Ministros & Cargos,15,5,2016,15/05/2016,05/15/2016
Mendonça Filho terá de dilogar e priorizar PNE dizem especialistas ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-05/mendonca-filho-tera-de-dialogar-e-priorizar-pne-dizem-especialistas-em,Repercussões,Ministros & Cargos,15,5,2016,15/05/2016,05/15/2016
Contra Michel Temer artistas ocupam sede da Funarte em BH,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/contra-michel-temer-artistas-ocupam-sede-da-funarte-em-bh,Repercussões,Protestos,16,5,2016,16/05/2016,05/16/2016
Senado e Câmara fazem as primeiras sessões deliberativas no ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/senado-e-camara-fazem-primeiras-sessoes-deliberativas-no-governo-temer,Repercussões,Congresso & Base Aliada,16,5,2016,16/05/2016,05/16/2016
Executiva do PT se reúne para discutir estratégia após afastamento ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/executiva-do-pt-se-reune-para-discutir-estrategia-apos-afastamento-de-dilma,Repercussões,Impeachment,16,5,2016,16/05/2016,05/16/2016
Cineasta brasileiro critica impeachment em exibição de curta ...,http://agenciabrasil.ebc.com.br/cultura/noticia/2016-05/cineasta-brasileiro-critica-impeachment-em-exibicao-de-curta-metragem-em,Repercussões,Impeachment,16,5,2016,16/05/2016,05/16/2016
Solidário a Dilma Pinguelli renuncia a cargo no Fórum de ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/pinguelli-renuncia-cargo-no-forum-brasileiro-de-mudancas-climaticas,Repercussões,Impeachment,16,5,2016,16/05/2016,05/16/2016
Alckmin indica Mágino Barbosa Filho para assumir Segurança em ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/alckmin-indica-magino-barbosa-filho-para-assumir-seguranca-em-sao-paulo,Repercussões,Ministros & Cargos,16,5,2016,16/05/2016,05/16/2016
Novos Baianos animam público e marcam reabertura da Concha ...,http://agenciabrasil.ebc.com.br/cultura/noticia/2016-05/novos-baianos-animam-publico-e-marcam-reabertura-da-concha-acustica-de,Repercussões,Protestos,16,5,2016,16/05/2016,05/16/2016
Marco Aurélio libera ação que pede impeachment de Temer para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/marco-aurelio-libera-acao-que-pede-impeachment-de-temer-para-julgamento-do,Repercussões,Impeachment,17,5,2016,17/05/2016,05/17/2016
Na Avenida Paulista manifestantes pedem a saída de Temer da ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/na-avenida-paulista-manifestantes-pedem-saida-de-temer-da-presidencia,Repercussões,Protestos,17,5,2016,17/05/2016,05/17/2016
Artistas ocupam Funarte em SP em protesto contra Temer,http://agenciabrasil.ebc.com.br/cultura/noticia/2016-05/artistas-ocupam-funarte-em-sp-em-protesto-contra-temer,Repercussões,Protestos,17,5,2016,17/05/2016,05/17/2016
Centrão vai indicar André Moura para liderança do governo na ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/centrao-vai-indicar-andre-moura-para-lideranca-do-governo-na-camara,Repercussões,Congresso & Base Aliada,17,5,2016,17/05/2016,05/17/2016
Temer é a pessoa correta para Brasil recuperar credibilidade diz Jucá,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-e-pessoa-correta-para-brasil-recuperar-credibilidade-diz-juca,Repercussões,Temer,17,5,2016,17/05/2016,05/17/2016
Dólar fecha o dia em queda a R$ 349 e Bovespa cai 186%,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/dolar-fecha-o-dia-em-queda-r-349-e-bovespa-cai-186,Repercussões,Outros,17,5,2016,17/05/2016,05/17/2016
PT não vai apoiar candidatos que defendem impeachment diz Rui ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/pt-nao-ira-apoiar-candidatos-que-defendem-impeachment-diz-rui-falcao,Repercussões,Impeachment,17,5,2016,17/05/2016,05/17/2016
Governador de SC diz que Temer deve tomar “medidas ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/governador-de-sc-diz-que-temer-tem-que-tomar-medidas-impopulares-e-duras,Repercussões,Temer,17,5,2016,17/05/2016,05/17/2016
Índios protestam no Planalto contra possível retrocesso em ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/indios-protestam-no-planalto-contra-possivel-retrocesso-em-demarcacao-de,Repercussões,Protestos,17,5,2016,17/05/2016,05/17/2016
Associação de Comércio Exterior: país não pode depender do ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/aeb-defende-reformas-e-diz-que-pais-nao-pode-depender-do-cambio-para,Repercussões,Outros,17,5,2016,17/05/2016,05/17/2016
Artistas brasileiros em Cannes protestam contra afastamento de Dilma,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/artistas-brasileiros-em-cannes-protestam-contra-afastamento-de-dilma,Repercussões,Protestos,17,5,2016,17/05/2016,05/17/2016
Senadores elogiam indicação de Ilan Goldfajn para presidir Banco ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/senadores-elogiam-indicacao-de-ilan-goldfajn-para-presidir-banco-central,Repercussões,Ministros & Cargos,17,5,2016,17/05/2016,05/17/2016
Renan defende recriação do Ministério da Cultura por emenda em ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/renan-defende-recriacao-do-ministerio-da-cultura-por-emenda-em-medida,Repercussões,Congresso & Base Aliada,18,5,2016,18/05/2016,05/18/2016
Força Sindical diz que Temer esqueceu os trabalhadores ao montar ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/forca-sindical-diz-que-temer-esqueceu-dos-trabalhadores-ao-montar,Repercussões,Ministros & Cargos,18,5,2016,18/05/2016,05/18/2016
Grupo de prefeitos quer manter diálogo com Temer,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/grupo-de-prefeitos-quer-manter-dialogo-com-temer-e-mais-investimentos-em,Repercussões,Temer,18,5,2016,18/05/2016,05/18/2016
servidores fazem ato em defesa da Controladoria-Geral da União,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/servidores-fazem-ato-em-defesa-da-controladoria-geral-da-uniao,Repercussões,Protestos,18,5,2016,18/05/2016,05/18/2016
Governo Força Sindical CSB e UGT buscam consenso para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/governo-forca-sindical-csp-e-ugt-buscam-consenso-para-previdencia-social,Repercussões,Cortes & Revisões,18,5,2016,18/05/2016,05/18/2016
manifestantes planejam uma série de atividades durante ocupação ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/manifestantes-planejam-serie-de-atividades-em-ocupacao-da-funarte-em-sao,Repercussões,Protestos,18,5,2016,18/05/2016,05/18/2016
Líder do PSDB diz que déficit primário pode ser de cerca de R$ 150 ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/ministerios-entregam-ao-congresso-na-semana-que-vem-nova-projecao-do,Repercussões,Cortes & Revisões,18,5,2016,18/05/2016,05/18/2016
Não há como definir prazo para processo de impeachment de Dilma ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/nao-ha-como-definir-prazo-para-processo-de-impeachment-de-dilma-diz,Repercussões,Impeachment,18,5,2016,18/05/2016,05/18/2016
Bolsa de Nova York deixa de negociar ações da Eletrobras ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/bolsa-de-nova-york-deixa-de-negociar-acoes-da-eletrobras-empresa-vai,Repercussões,Outros,18,5,2016,18/05/2016,05/18/2016
Presidente do Conanda vê risco de retrocesso em direitos humanos ...,http://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2016-05/presidente-do-conanda-ve-risco-de-retrocesso-em-direitos-humanos,Repercussões,Impeachment,18,5,2016,18/05/2016,05/18/2016
CVM acompanha possíveis mudanças no comando de estatais,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/cvm-acompanha-possiveis-mudancas-no-comando-de-estatais,Repercussões,Novas Políticas,18,5,2016,18/05/2016,05/18/2016
Brasil pouco avançou em políticas públicas para LGBT diz Jean ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/para-jean-wyllys-brasil-pouco-avancou-em-politicas-publicas-para-lgbt,Repercussões,Outros,18,5,2016,18/05/2016,05/18/2016
Movimentos sociais fazem ato contra governo Temer em Salvador,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/movimentos-sociais-fazem-ato-contra-governo-temer-em-salvador,Repercussões,Protestos,19,5,2016,19/05/2016,05/19/2016
Manifestantes protestam contra governo Temer em Porto Alegre,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/manifestantes-protestam-contra-governo-temer-em-porto-alegre,Repercussões,Protestos,19,5,2016,19/05/2016,05/19/2016
Renan e Jorge Viana visitam Dilma e ficam retidos em barreira no ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/renan-e-jorge-viana-visitam-dilma-e-ficam-retidos-em-barreira-no-jaburu,Repercussões,Congresso & Base Aliada,19,5,2016,19/05/2016,05/19/2016
O Brasil não pode dar errado novamente diz Renan Calheiros,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/o-brasil-nao-pode-dar-errado-novamente-diz-renan-calheiros,Repercussões,Congresso & Base Aliada,19,5,2016,19/05/2016,05/19/2016
Manifestantes fazem “enterro simbólico” da Constituição em São ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/manifestantes-fazem-enterro-simbolico-da-constituicao-em-sao-paulo,Repercussões,Protestos,19,5,2016,19/05/2016,05/19/2016
Índios guarani-kaiowá fazem ato por demarcação de terras em ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/indios-guarani-kaiowa-fazem-ato-por-demarcacao-de-terras-em-frente-ao-planalto,Repercussões,Protestos,20,5,2016,20/05/2016,05/20/2016
Sem aprovação da meta fiscal contingenciamento pode chegar a R ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/sem-aprovacao-da-meta-fiscal-contingenciamento-pode-chegar-r-1826-bi,Repercussões,Cortes & Revisões,20,5,2016,20/05/2016,05/20/2016
Preços de remédios elevam prévia da inflação oficial em maio,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/precos-de-remedios-elevam-previa-da-inflacao-de-maio,Repercussões,Outros,20,5,2016,20/05/2016,05/20/2016
Ministro da Fazenda de Dilma classifica nova meta fiscal de ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/ministro-da-fazenda-de-dilma-classifica-nova-meta-fiscal-de-cheque-especial,Repercussões,Cortes & Revisões,21,5,2016,21/05/2016,05/21/2016
Manifestantes cercam praça e acampam próximo à casa de Temer ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/apos-passeata-manifestantes-cercam-casa-de-temer-na-capital-paulista,Repercussões,Protestos,22,5,2016,22/05/2016,05/22/2016
É preciso melhorar política habitacional diz MTST em ato da oposição,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/e-preciso-melhorar-politica-habitacional-diz-mtst-em-ato-da-oposicao-no-rio,Repercussões,Protestos,22,5,2016,22/05/2016,05/22/2016
Temer vai ao Congresso levar nova meta fiscal e é recebido com ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/temer-vai-ao-congresso-levar-nova-meta-fiscal-e-e-recebido-com-protestos,Repercussões,Protestos,23,5,2016,23/05/2016,05/23/2016
Manifestantes protestam contra Temer em São Paulo,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/manifestantes-protestam-contra-temer-em-sao-paulo,Repercussões,Protestos,23,5,2016,23/05/2016,05/23/2016
Sem senadores da base aliada CMO suspende reunião para votar ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/sem-senadores-da-base-aliada-cmo-suspende-reuniao-para-votar-meta-fiscal,Repercussões,Congresso & Base Aliada,23,5,2016,23/05/2016,05/23/2016
Líderes da base e da minoria defendem aprovação de medidas ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/lideres-da-base-e-da-minoria-defendem-aprovacao-de-medidas-provisorias,Repercussões,Congresso & Base Aliada,23,5,2016,23/05/2016,05/23/2016
Com presença de Dilma congresso de agricultores familiares critica ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/com-presenca-de-dilma-congresso-de-agricultores-familiares-critica-governo,Repercussões,Protestos,23,5,2016,23/05/2016,05/23/2016
Cortes na saúde em tempo de crise elevam risco de epidemias ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/cortes-na-saude-em-tempo-de-crise-elevam-risco-de-epidemias-dizem,Repercussões,Cortes & Revisões,23,5,2016,23/05/2016,05/23/2016
Febraban: medidas de Temer resgatarão a confiança na economia,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/febraban-medidas-de-temer-resgatarao-confianca-na-economia,Repercussões,Cortes & Revisões,24,5,2016,24/05/2016,05/24/2016
Funarte continua ocupada em São Paulo por manifestantes ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/funarte-continua-ocupada-em-sao-paulo-por-manifestantes-contrarios-temer,Repercussões,Protestos,24,5,2016,24/05/2016,05/24/2016
Ocupação do Ministério da Cultura no Recife completa uma semana,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/ocupacao-do-ministerio-da-cultura-no-recife-completa-uma-semana,Repercussões,Protestos,24,5,2016,24/05/2016,05/24/2016
Tocha Olímpica passa por Salvador com direito a rapel e escadaria ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/tocha-olimpica-passa-por-salvador-com-direito-rapel-e-escadaria-do-bonfim,Repercussões,Protestos,24,5,2016,24/05/2016,05/24/2016
Pelo menos 24 defensores de direitos humanos foram mortos em 4 ...,http://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2016-05/pelo-menos-24-defensores-de-direitos-humanos-foram-mortos-em-4,Repercussões,Outros,24,5,2016,24/05/2016,05/24/2016
Dilma diz que mudança no repasse para educação proposta por ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/dilma-diz-que-mudanca-no-repasse-para-educacao-proposta-por-temer-e,Repercussões,Cortes & Revisões,25,5,2016,25/05/2016,05/25/2016
Manifestantes fecham parte da Paulista e pedem saída de Temer no ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/manifestantes-fecham-parte-da-paulista-e-pedem-saida-de-temer-no-masp,Repercussões,Protestos,25,5,2016,25/05/2016,05/25/2016
Mendonça Filho diz que revisão da meta fiscal garante Pronatec ...,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-05/mendonca-filho-diz-que-revisao-da-meta-fiscal-garante-pronatec-prouni-e,Repercussões,Cortes & Revisões,25,5,2016,25/05/2016,05/25/2016
Especialistas pedem clareza nas regras do Programa de Parcerias ...,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/especialistas-pedem-clareza-nas-regras-do-programa-de-parcerias-de,Repercussões,Novas Políticas,25,5,2016,25/05/2016,05/25/2016
Parada LGBT reúne multidão na Avenida Paulista,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/parada-lgbt-reune-multidao-na-avenida-paulista,Repercussões,Protestos,29,5,2016,29/05/2016,05/29/2016
Milhares de mulheres marcham em Brasília contra a cultura do ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/milhares-de-mulheres-marcham-contra-cultura-do-estupro-em-brasilia,Repercussões,Protestos,29,5,2016,29/05/2016,05/29/2016
Grupo ocupa Ministério da Saúde em Salvador e diz que é em ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/grupo-ocupa-ministerio-da-saude-em-salvador-e-diz-que-e-em-defesa-do-sus,Repercussões,Protestos,30,5,2016,30/05/2016,05/30/2016
Executiva do PT critica Temer e pede que militância defenda legado ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-05/executiva-do-pt-critica-temer-e-pede-que-militancia-defenda-legado-do,Repercussões,Temer,31,5,2016,31/05/2016,05/31/2016
Delegados querem coordenadora da Lava Jato no comando da ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-05/delegados-querem-coordenadora-da-lava-jato-no-comando-da-policia-federal,Repercussões,Ministros & Cargos,31,5,2016,31/05/2016,05/31/2016
Contas públicas têm superávit de R$ 10 bilhões em abril,http://agenciabrasil.ebc.com.br/economia/noticia/2016-05/contas-publicas-tem-superavit-em-abril-de-r-10-bi-o-menor-valor-desde-2004,Repercussões,Políticas Existentes,31,5,2016,31/05/2016,05/31/2016
Governador pede a Temer renegociação diferenciada das dívidas ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-06/governador-pede-temer-renegociacao-diferenciada-das-dividas-dos-estados,Repercussões,Políticas Existentes,1,6,2016,01/06/2016,06/01/2016
Manifestantes resistem a sair de prédio da Presidência da ...,http://agenciabrasil.ebc.com.br/geral/noticia/2016-06/manifestantes-resistem-sair-de-predio-da-presidencia-da-republica-em-sao-paulo,Repercussões,Protestos,1,6,2016,01/06/2016,06/01/2016
